id,hhb,hbo2,ca,na
10572,8.160828,4.117983,8.931464,2.998715
10573,8.137946,4.1180906,8.91607,2.9968576
10574,8.098733,4.070031,8.903666,2.9789314
10575,8.279057,4.1419635,8.998936,2.9999516
10576,8.257703,4.122926,8.972035,2.9910617
10577,8.212396,4.1201816,8.963533,3.0002973
10578,8.093215,4.0431848,8.905285,2.98736
10579,8.135716,4.066927,8.952226,2.9942398
10580,7.9838414,4.0479975,8.872564,2.999874
10581,7.94209,4.0652885,8.861616,3.0067854
10582,8.16403,4.1239953,8.936756,2.9988334
10583,8.27003,4.1356163,8.985081,2.9987702
10584,7.938576,4.066348,8.860437,3.0079207
10585,8.10891,4.048394,8.910161,2.9869053
10586,8.022189,4.094606,8.895204,3.0112622
10587,8.274231,4.1256175,8.97068,2.9851675
10588,8.040465,4.0471315,8.888883,2.9922714
10589,8.294851,4.1563663,8.984445,2.9960341
10590,8.248227,4.1133814,8.935887,2.9761748
10591,8.096428,4.110676,8.887613,2.9945998
10592,8.285597,4.1336126,8.980273,2.9909089
10593,8.097957,4.039424,8.898232,2.9816575
10594,8.330857,4.1640964,9.042517,3.008991
10595,8.179646,4.1185336,8.942416,2.999012
10596,8.054142,4.044436,8.888747,2.9874618
10597,8.126496,4.0628247,8.909004,2.9840686
10598,8.050757,4.0347195,8.896173,2.991335
10599,8.29345,4.1559525,8.98192,2.9949775
10600,8.237503,4.110919,8.925387,2.9714684
10601,8.270932,4.166754,8.983698,3.0020044
10602,8.16071,4.0719585,8.916381,2.9803562
10603,8.148769,4.1243663,8.933842,3.003762
10604,8.297047,4.1603484,8.9828415,2.9946454
10605,8.176,4.1234097,8.943239,2.9997575
10606,8.185576,4.131475,8.938715,2.9991977
10607,8.292282,4.1568637,8.990479,2.999301
10608,8.261821,4.130653,8.980394,2.9949918
10609,8.179387,4.080456,8.9276285,2.9824345
10610,8.199825,4.069601,8.932941,2.9775052
10611,8.252695,4.126839,8.979368,2.9978461
10612,7.998385,4.047015,8.877787,2.9985113
10613,8.302488,4.1660056,8.982978,2.9938178
10614,8.187813,4.065548,8.934185,2.980781
10615,8.295609,4.1579885,8.983798,2.995727
10616,8.137389,4.069331,8.907875,2.9822054
10617,8.305056,4.144344,9.000983,2.9948518
10618,8.246194,4.1640396,8.976106,3.005046
10619,8.141133,4.066466,8.911578,2.9813304
10620,7.9475794,4.062442,8.862394,3.0058944
10621,8.124697,4.060682,8.953802,3.0081694
10622,8.28302,4.1707644,8.988158,3.0008795
10623,8.196644,4.066101,8.91823,2.9703465
10624,7.9322524,4.0871973,8.863898,3.0147629
10625,8.167409,4.1304684,8.947985,3.0066342
10626,8.020607,4.060681,8.900877,3.006426
10627,8.016694,4.0910325,8.890568,3.009781
10628,8.187351,4.0650206,8.915925,2.971695
10629,8.246923,4.0956163,8.962689,2.981913
10630,8.122188,4.065356,8.948703,3.0031414
10631,8.25059,4.1183977,8.9735,2.9935222
10632,8.13648,4.052566,8.883385,2.9652255
10633,8.114785,4.0428553,8.908924,2.9838448
10634,8.188485,4.1252074,8.948285,3.0006194
10635,8.257024,4.0994678,8.955751,2.9778485
10636,8.234128,4.1558175,8.974957,3.0061884
10637,8.012596,4.046785,8.881644,2.9969802
10638,8.183949,4.0962896,8.937707,2.9905517
10639,8.299609,4.161381,8.98782,2.9970646
10640,8.169607,4.077029,8.911598,2.976875
10641,8.166048,4.0590787,8.898503,2.9665627
10642,8.071376,4.037011,8.891539,2.9856386
10643,8.141472,4.126392,8.919074,3.0015829
10644,8.287711,4.118327,8.970495,2.9796548
10645,8.125036,4.0612044,8.902459,2.9815063
10646,8.180033,4.065563,8.932665,2.983119
10647,8.298203,4.1715894,8.987522,2.997636
10648,8.240563,4.1129313,8.9705715,2.9949007
10649,8.263987,4.1543355,8.933075,2.9742517
10650,8.041373,4.092064,8.9235935,3.020851
10651,8.339565,4.1899815,9.002829,2.989777
10652,8.2084,4.102031,8.957766,2.993873
10653,7.9723096,4.0651507,8.879462,3.0101645
10654,8.042846,4.033108,8.887248,2.9891312
10655,8.079908,4.040516,8.92102,2.995856
10656,8.194508,4.0675354,8.923551,2.9740586
10657,8.22376,4.0874577,8.924044,2.9692433
10658,8.2830715,4.1700907,8.992653,3.003402
10659,8.256435,4.121878,8.976396,2.9944484
10660,8.01659,4.0927014,8.891188,3.0102527
10661,8.215323,4.1502604,8.961589,3.0052857
10662,8.178971,4.0824366,8.87807,2.9600644
10663,8.122166,4.0604396,8.894799,2.9770665
10664,8.150158,4.118884,8.919014,2.9966476
10665,8.060208,4.0536695,8.915697,3.0008767
10666,8.126292,4.123228,8.910358,2.9993517
10667,8.06658,4.047569,8.90106,2.9909322
10668,8.217346,4.090601,8.957288,2.990311
10669,8.274587,4.1693263,8.98867,3.0035436
10670,8.134289,4.048391,8.912529,2.9815204
10671,8.161212,4.0679526,8.875001,2.9604814
10672,8.349561,4.1967497,9.019605,2.997237
10673,8.084149,4.061228,8.845989,2.965853
10674,7.9549465,4.1776133,8.859944,3.0221813
10675,7.981881,4.050841,8.874719,3.0017266
10676,8.287359,4.163408,8.990678,3.000708
10677,8.23151,4.1571617,8.973449,3.006724
10678,8.013364,4.089736,8.887808,3.0095356
10679,8.192251,4.106219,8.945276,2.9936607
10680,8.163717,4.0790896,8.899951,2.9739158
10681,8.082074,4.050951,8.885688,2.9814143
10682,8.087845,4.0556836,8.923136,2.996017
10683,8.205969,4.1206384,8.958276,2.999426
10684,8.274848,4.160668,8.944832,2.9792223
10685,8.238299,4.1443467,8.970023,3.0015872
10686,8.080191,4.051,8.911185,2.9910333
10687,8.103341,4.0503445,8.867812,2.9674373
10688,8.103235,4.0459056,8.898872,2.9767926
10689,8.168939,4.061541,8.908966,2.9723566
10690,8.044208,4.035073,8.88794,2.9895306
10691,8.179153,4.080623,8.931559,2.9841843
10692,8.281791,4.1594086,8.977061,2.9945676
10693,8.255054,4.1354947,8.983262,2.999335
10694,8.253636,4.1254177,8.98264,2.9969637
10695,8.172108,4.078961,8.927506,2.9840837
10696,8.156642,4.083618,8.878159,2.9673812
10697,8.246296,4.129268,8.985549,3.0018213
10698,8.223867,4.1365495,8.978131,3.0039473
10699,8.017506,4.0555906,8.904022,3.0056953
10700,8.12741,4.0612583,8.9022665,2.9798584
10701,8.281977,4.1674805,8.9909935,3.0025275
10702,8.212172,4.0986924,8.957477,2.9923122
10703,8.0659485,4.036009,8.88983,2.9847543
10704,8.016702,4.092085,8.893639,3.0104477
10705,8.296055,4.131506,8.958353,2.9747293
10706,8.208264,4.123933,8.956015,2.9994953
10707,8.259879,4.119574,8.969519,2.987304
10708,8.257509,4.1368856,8.98267,3.0010927
10709,8.246828,4.1462183,8.972899,3.0006511
10710,8.021798,4.0937047,8.896076,3.0109913
10711,7.96453,4.1545744,8.853974,3.0165374
10712,8.259221,4.131129,8.989251,2.9993
10713,8.208067,4.1284375,8.956788,3.0006118
10714,8.019084,4.090265,8.8927965,3.009762
10715,8.309539,4.179262,8.98778,2.9945602
10716,8.249947,4.1579614,8.983967,3.0068636
10717,8.218939,4.0992126,8.9214115,2.9731069
10718,8.251283,4.115427,8.974689,2.9938724
10719,8.328744,4.182372,8.988384,2.9877038
10720,8.241436,4.1464853,8.967253,2.9994805
10721,8.021383,4.051679,8.8904505,2.998087
10722,8.073601,4.0468545,8.881376,2.9807498
10723,8.250281,4.146897,8.975362,3.0016177
10724,8.171317,4.082633,8.902869,2.9740415
10725,8.247535,4.16456,8.9768,3.0056791
10726,8.076984,4.048926,8.8888855,2.983103
10727,8.292748,4.1701965,8.985136,2.9981275
10728,8.253803,4.1181936,8.976643,2.9929736
10729,8.0192375,4.090695,8.892555,3.0108144
10730,8.022481,4.0920177,8.894332,3.0097435
10731,8.11505,4.059865,8.851304,2.959743
10732,8.236597,4.0934167,8.934916,2.9724565
10733,8.211653,4.096563,8.898225,2.9635227
10734,8.283446,4.17741,8.996223,3.006241
10735,8.339715,4.150392,9.021934,2.9955254
10736,8.213186,4.0982833,8.9395485,2.9826622
10737,8.100005,4.067048,8.849222,2.9648278
10738,8.252561,4.1212044,8.975951,2.9969912
10739,8.303295,4.1805367,8.998832,3.0014303
10740,8.202701,4.0750484,8.914443,2.96829
10741,8.186945,4.137077,8.9538965,3.0066574
10742,8.097518,4.036312,8.884006,2.972117
10743,8.06911,4.0459776,8.900368,2.9921317
10744,8.018815,4.0897374,8.893942,3.010116
10745,8.277837,4.1196246,8.9708805,2.9830632
10746,8.268317,4.1344028,8.982516,2.9982564
10747,8.245498,4.157769,8.972778,3.0035217
10748,8.208778,4.132482,8.967446,3.0051038
10749,8.01487,4.0885844,8.888707,3.0090325
10750,8.257535,4.1637044,8.972812,3.0008757
10751,8.300853,4.132592,8.991592,2.9891593
10752,8.072688,4.0398483,8.916614,2.9958792
10753,8.084405,4.034563,8.898563,2.9818554
10754,8.226165,4.1275434,8.973959,3.0008938
10755,8.19889,4.095152,8.884681,2.960511
10756,8.067385,4.0506144,8.892735,2.9857233
10757,8.0563755,4.0677247,8.9228325,3.01292
10758,8.215953,4.108255,8.963366,2.995817
10759,8.266881,4.1621466,8.984659,3.003978
10760,8.320249,4.185555,9.009303,3.002996
10761,8.254766,4.1153502,8.959708,2.9851995
10762,7.958222,4.1625853,8.863193,3.0223591
10763,8.219901,4.1160793,8.966402,2.9977388
10764,8.21386,4.0868845,8.92051,2.970457
10765,8.229204,4.1086555,8.962799,2.9917195
10766,8.128721,4.065632,8.909529,2.984069
10767,8.206188,4.076992,8.927844,2.974428
10768,8.197374,4.0780044,8.949914,2.98965
10769,8.162513,4.1329427,8.932392,3.003451
10770,8.247387,4.1138167,8.969863,2.9931102
10771,8.197098,4.0875278,8.928373,2.9791923
10772,8.268699,4.1241264,8.980597,2.9951105
10773,8.25462,4.1634874,8.981457,3.0054986
10774,8.013108,4.064183,8.901544,3.011791
10775,8.223177,4.143614,8.972905,3.007323
10776,8.051641,4.0538106,8.918049,3.0072727
10777,8.174893,4.1403213,8.937329,3.002548
10778,8.013146,4.0898275,8.886424,3.0077503
10779,8.310179,4.1624207,9.0367985,3.0114028
10780,8.017462,4.0919237,8.891546,3.0101974
10781,8.2347975,4.149317,8.97989,3.0075638
10782,8.209928,4.13414,8.968849,3.0038562
10783,8.26712,4.1274395,8.981075,2.9967494
10784,8.253668,4.1466055,8.970289,2.997448
10785,7.9748397,4.0723715,8.879013,3.0109587
10786,8.202575,4.1227527,8.957928,3.000089
10787,8.108868,4.109143,8.896302,2.994978
10788,8.273007,4.153803,8.978217,2.9969108
10789,8.229118,4.1406727,8.965499,3.0014946
10790,8.013209,4.0917153,8.890886,3.0104187
10791,8.225191,4.0889597,8.935266,2.9765816
10792,8.077443,4.059974,8.927404,3.005179
10793,8.052166,4.0472846,8.8898325,2.9900918
10794,8.110117,4.1145415,8.884714,2.990966
10795,8.056457,4.0572186,8.916938,3.0052989
10796,8.278984,4.1650267,8.985804,3.0020797
10797,8.088087,4.0348454,8.902138,2.983283
10798,7.968825,4.0652246,8.876893,3.008282
10799,8.255896,4.1421847,8.996098,3.0046408
10800,8.019643,4.091104,8.891372,3.0094018
10801,8.15968,4.07289,8.910959,2.9786556
10802,8.253775,4.1269646,8.978856,2.9984877
10803,8.24073,4.158392,8.977284,3.006872
10804,8.205984,4.098905,8.9536295,2.9924273
10805,8.062436,4.0816746,8.9184675,3.0146327
10806,8.208048,4.0957212,8.90917,2.9702656
10807,8.240195,4.1548758,8.976514,3.0060134
10808,8.180822,4.1222286,8.943003,2.9991894
10809,8.261765,4.1507487,8.978437,3.000957
10810,8.1728115,4.083366,8.902381,2.9731336
10811,8.016829,4.052642,8.891673,3.0014791
10812,8.236798,4.123906,8.977362,3.0001748
10813,8.144742,4.0867124,8.853138,2.9596953
10814,8.344206,4.188661,9.00217,2.990521
10815,8.005557,4.0438204,8.8783865,2.996431
10816,7.99354,4.060812,8.893712,3.0068069
10817,8.214201,4.1158214,8.964095,2.9978113
10818,8.022283,4.0922103,8.894351,3.0097919
10819,8.270554,4.1187134,8.983136,2.9891157
10820,8.259316,4.1455555,8.98979,3.00452
10821,8.09033,4.052907,8.894091,2.983795
10822,8.093091,4.0754766,8.8310585,2.9577231
10823,7.9869637,4.072522,8.888968,3.012687
10824,8.048338,4.0387244,8.88731,2.9892561
10825,8.213029,4.1517277,8.949587,3.000049
10826,8.230286,4.1432977,8.977299,3.0071914
10827,8.2371645,4.103409,8.916745,2.966798
10828,8.272762,4.1201344,8.941708,2.9716022
10829,8.219411,4.0892954,8.959639,2.9909024
10830,8.305826,4.1556845,9.024603,3.0060132
10831,8.284702,4.1780524,8.996138,3.0055299
10832,8.147068,4.04452,8.911885,2.973277
10833,8.209261,4.139446,8.956302,3.0017004
10834,8.200915,4.1364856,8.963582,3.0066152
10835,8.143315,4.071518,8.9158125,2.9848378
10836,8.315495,4.1812587,8.993012,2.9966965
10837,8.239298,4.144129,8.996392,3.011047
10838,8.017799,4.065246,8.900117,3.0089986
10839,8.049269,4.045259,8.893569,2.99365
10840,8.1416445,4.0863333,8.852272,2.9604306
10841,8.174029,4.05978,8.9138975,2.9728277
10842,8.030861,4.106602,8.882551,3.0103953
10843,8.280254,4.136926,8.983061,2.9967084
10844,8.272955,4.120425,8.97413,2.986762
10845,8.335673,4.1626005,9.040623,3.007101
10846,8.100187,4.065036,8.846197,2.963323
10847,8.1701145,4.084059,8.884167,2.9666977
10848,8.225435,4.137339,8.962787,3.0010753
10849,8.162034,4.0489163,8.909401,2.9709232
10850,8.059195,4.0340595,8.89408,2.9888372
10851,8.063254,4.0423284,8.862454,2.9740825
10852,8.157203,4.080535,8.866037,2.959773
10853,8.237822,4.1629353,8.972824,3.005418
10854,8.20473,4.0846567,8.9142275,2.9694016
10855,8.1485405,4.0365553,8.925747,2.9785957
10856,8.062596,4.038744,8.892398,2.9878252
10857,8.146156,4.071744,8.92145,2.9869368
10858,8.072461,4.039625,8.891368,2.9851048
10859,8.035687,4.0465446,8.895173,2.9967299
10860,8.281581,4.1398664,9.003834,3.0015666
10861,8.332152,4.191439,9.019583,3.0038307
10862,7.986238,4.065566,8.884645,3.009012
10863,8.222756,4.1318955,8.961379,2.9991324
10864,8.216494,4.114072,8.96432,2.9976947
10865,8.229847,4.1011014,8.947122,2.9815402
10866,8.2312155,4.12618,8.9770565,3.0013535
10867,8.224022,4.14607,8.960761,3.0018964
10868,8.21626,4.1441855,8.968803,3.006808
10869,8.2968645,4.1298437,8.972751,2.9816525
10870,8.038712,4.0355506,8.8894415,2.992392
10871,8.053979,4.037249,8.860006,2.9735584
10872,8.117235,4.0645905,8.940062,2.996081
10873,8.291559,4.1584682,9.027055,3.010855
10874,8.237845,4.1392465,8.969961,3.0011861
10875,8.308088,4.1538086,9.021983,3.0033674
10876,8.246118,4.1225233,8.971183,2.994566
10877,8.158689,4.1191754,8.927167,2.9977386
10878,8.342333,4.190924,9.007005,2.994719
10879,8.2491255,4.1196346,8.972761,2.9940205
10880,8.241425,4.0873775,8.944939,2.97402
10881,8.151625,4.0692263,8.916626,2.9827433
10882,8.20016,4.1456223,8.937959,2.9972801
10883,7.972916,4.060269,8.876305,3.006434
10884,8.315522,4.1798244,9.003269,2.9994502
10885,8.298686,4.1409907,8.99944,2.994823
10886,8.081444,4.0441003,8.903142,2.9895253
10887,8.320367,4.1372237,8.988235,2.9827192
10888,8.020931,4.0899763,8.892135,3.0094056
10889,8.087798,4.0328956,8.893576,2.979848
10890,8.195332,4.0697227,8.921619,2.9728081
10891,8.229378,4.115715,8.969286,2.995828
10892,8.329956,4.1873374,8.999257,2.995712
10893,8.21449,4.126306,8.962665,3.000739
10894,8.28715,4.155082,8.987203,2.9983344
10895,8.071425,4.050241,8.889563,2.9850607
10896,7.9928484,4.0752807,8.898881,3.0152967
10897,8.026938,4.0407395,8.883988,2.9929652
10898,7.993269,4.0762796,8.891655,3.013012
10899,8.073591,4.036513,8.9084635,2.99106
10900,8.2432785,4.1048656,8.96936,2.9924457
10901,8.220215,4.1170535,8.966333,2.9979475
10902,8.194703,4.127306,8.951073,3.0008414
10903,8.180845,4.0887885,8.983961,3.0147858
10904,8.346364,4.195038,9.017235,2.9982574
10905,8.207841,4.080855,8.936848,2.9771776
10906,8.332948,4.1860747,8.996525,2.991669
10907,8.1352005,4.06843,8.92636,2.9834614
10908,8.274415,4.153917,8.990097,3.002556
10909,8.072821,4.0485578,8.894373,2.9843593
10910,8.176388,4.1187453,8.9414625,2.999201
10911,8.057046,4.0493236,8.896336,2.9921422
10912,8.048452,4.0660543,8.912823,3.009092
10913,8.052902,4.099881,8.888045,3.0060074
10914,7.9616446,4.0553865,8.867635,3.0039835
10915,8.203416,4.128106,8.96195,3.0018702
10916,8.144468,4.0503116,8.915413,2.980511
10917,8.101407,4.044189,8.906046,2.9855828
10918,8.18617,4.074188,8.917266,2.972661
10919,8.05562,4.035914,8.890246,2.9885578
10920,8.196082,4.1436644,8.956386,3.0064807
10921,7.9385934,4.0636573,8.860055,3.0067313
10922,8.293886,4.158803,8.978797,2.9932745
10923,8.2531395,4.107482,8.93745,2.97225
10924,8.13364,4.0681,8.91081,2.9844365
10925,8.079333,4.0433617,8.925537,3.000323
10926,8.071777,4.047887,8.902345,2.9888382
10927,8.288066,4.16448,8.950681,2.9784515
10928,8.136482,4.0654044,8.867139,2.960404
10929,8.339173,4.190848,9.005489,2.995872
10930,7.9601154,4.063805,8.869563,3.0071268
10931,7.9735384,4.0545034,8.871832,3.0028734
10932,8.298749,4.156401,8.983887,2.994295
10933,8.259572,4.1191406,8.97795,2.995435
10934,8.061834,4.060004,8.925026,3.009725
10935,8.174892,4.0609994,8.902881,2.9664373
10936,8.022098,4.094072,8.895411,3.01055
10937,8.27068,4.1181264,8.962457,2.9812634
10938,8.192801,4.138691,8.955836,3.0062575
10939,8.023006,4.092348,8.894806,3.0098207
10940,8.183729,4.083062,8.936037,2.9854484
10941,8.222994,4.138797,8.971364,3.0054243
10942,8.035508,4.047182,8.893314,2.9961019
10943,8.241168,4.1248527,8.979331,2.998613
10944,8.235034,4.092692,8.934926,2.9735541
10945,8.150627,4.070739,8.913325,2.9814603
10946,8.262676,4.1614847,8.981979,3.0032253
10947,8.19869,4.076745,8.943773,2.985895
10948,8.314049,4.187307,9.014043,3.006564
10949,8.290472,4.1690164,8.987104,2.999819
10950,8.290125,4.1589375,8.987581,2.999528
10951,8.261637,4.1455684,8.9766035,2.9987764
10952,8.290923,4.1323943,8.962521,2.979851
10953,8.043318,4.045252,8.886667,2.9903748
10954,8.016333,4.089421,8.888051,3.0077937
10955,8.269741,4.126582,8.985417,2.995071
10956,8.258624,4.1344194,8.98315,3.0009136
10957,8.293715,4.1624627,8.980188,2.9952989
10958,8.201362,4.0759954,8.909519,2.966305
10959,8.279358,4.1256676,8.978355,2.9873188
10960,8.171172,4.131011,8.945281,3.0057
10961,8.283874,4.1454096,8.984583,2.9966152
10962,8.107785,4.0524664,8.871704,2.9657195
10963,8.095537,4.034778,8.898958,2.9811766
10964,8.173545,4.1362257,8.950896,3.003995
10965,8.121891,4.042975,8.904433,2.9794548
10966,8.275523,4.1683483,8.981222,3.0001037
10967,8.140705,4.128777,8.906261,2.995198
10968,8.300898,4.1768484,8.986342,2.996226
10969,8.169119,4.059557,8.901741,2.9674654
10970,7.9276376,4.090735,8.862483,3.0152206
10971,8.344008,4.192644,9.012214,2.9937415
10972,8.119694,4.051852,8.918002,2.9891565
10973,7.9994526,4.0628853,8.89128,3.007024
10974,8.110371,4.069739,8.853674,2.9598935
10975,8.005681,4.062545,8.896014,3.009493
10976,8.150909,4.0471225,8.913746,2.9737022
10977,8.05557,4.043258,8.884749,2.9859724
10978,8.328936,4.188468,9.009839,2.9995525
10979,8.022894,4.095675,8.897208,3.011838
10980,8.088266,4.057444,8.898812,2.9812155
10981,8.267933,4.1325927,8.980874,2.9966655
10982,8.191154,4.072354,8.933125,2.9800904
10983,8.212603,4.0808506,8.932171,2.9750588
10984,8.262491,4.1646214,8.9825735,3.0035367
10985,7.943167,4.17791,8.850513,3.0203018
10986,7.9421706,4.134501,8.873429,3.025688
10987,8.036606,4.109372,8.866594,3.0010567
10988,8.070938,4.0471663,8.893389,2.985239
10989,8.236681,4.0983214,8.965019,2.9905941
10990,8.275752,4.166073,8.987843,3.0032945
10991,8.271286,4.137949,8.991109,2.999937
10992,7.9985414,4.1272216,8.857213,3.0068927
10993,8.17748,4.1282883,8.948794,3.0024045
10994,8.162258,4.1228943,8.928393,2.9984317
10995,8.206277,4.1201854,8.95913,3.0000663
10996,8.015785,4.0914383,8.891902,3.009497
10997,8.241724,4.1603813,8.974282,3.0050824
10998,7.9591684,4.1401777,8.870012,3.0233083
10999,8.197874,4.0825467,8.895857,2.9624293
11000,7.970817,4.0619335,8.876048,3.00738
11001,8.307664,4.1433425,8.975411,2.9796758
11002,8.166155,4.114997,8.933601,2.9991977
11003,8.184629,4.0719166,8.944874,2.9896433
11004,8.069361,4.0375643,8.905839,2.9912438
11005,8.092556,4.0433173,8.897906,2.9799173
11006,8.198331,4.088329,8.893992,2.9623618
11007,8.265148,4.1652293,8.984287,3.0043626
11008,8.098244,4.0408516,8.896097,2.9770982
11009,8.253309,4.112391,8.973298,2.992881
11010,8.113688,4.0374637,8.890005,2.972255
11011,8.20564,4.09152,8.932889,2.9799552
11012,8.275844,4.1481986,8.98732,3.00008
11013,8.227034,4.1108274,8.967748,2.9955692
11014,8.079852,4.046592,8.904251,2.9918725
11015,8.014345,4.053894,8.8921795,3.002171
11016,8.148191,4.077424,8.861671,2.957851
11017,7.949824,4.1146193,8.879136,3.0235634
11018,8.136657,4.0462794,8.909861,2.9786158
11019,8.220638,4.1232977,8.970086,3.0012124
11020,8.15092,4.1326437,8.92004,2.9997911
11021,8.190152,4.130061,8.957838,3.0031087
11022,8.254648,4.148102,8.986043,3.0045772
11023,8.268754,4.1505613,8.983981,3.0017836
11024,8.23703,4.14328,8.98014,3.006362
11025,8.296492,4.1553526,8.985602,2.9967182
11026,8.254339,4.139863,8.982938,3.0025175
11027,8.258754,4.124527,8.980374,2.9923418
11028,8.105894,4.0372562,8.88862,2.972793
11029,8.111544,4.0621557,8.930745,2.9922135
11030,8.016512,4.091415,8.891143,3.01
11031,8.324769,4.146839,9.00393,2.9909885
11032,8.248256,4.1112695,8.967198,2.9896805
11033,7.9476213,4.0739675,8.868811,3.0105722
11034,8.237636,4.1462817,8.998538,3.0118244
11035,8.107657,4.0483,8.861007,2.96384
11036,8.235183,4.136806,8.983194,3.0040357
11037,8.163279,4.0768013,8.927397,2.9865243
11038,8.214849,4.1188326,8.9660425,3.0000253
11039,8.201098,4.0917306,8.941002,2.9858885
11040,8.288844,4.164743,8.955722,2.9771588
11041,8.032593,4.071352,8.906685,3.0104613
11042,8.108559,4.0373626,8.896394,2.9769459
11043,8.297692,4.159818,8.983568,2.9948056
